Line,Sample,X,Y,Mark,Status,GPSStat,Time[ms],Time[hhmmss.sss],PowerLn, ResLayer_1, ResLayer_2, ResLayer_3, ResLayer_4, ResLayer_5, ThiLayer_1, ThiLayer_2, ThiLayer_3, ThiLayer_4,FitError(%)
1.0,15392.0,617620.79,4613670.38,50.0,0.0,1.0,72647150.5,201047.1505,2.0, 177.818, 307.689, 456.694, 15.321, 2000.000, 0.210, 0.200, 0.200, 1.721, 19.97
1.0,15393.0,617620.79,4613670.35,50.0,0.0,1.0,72647250.5,201047.2505,1.7, 73.589, 134.392, 206.052, 6.875, 2000.000, 0.200, 0.200, 0.200, 0.200, 37.22
1.0,15394.0,617620.79,4613670.31,50.0,0.0,1.0,72647350.5,201047.3505,1.9, 73.464, 134.258, 205.925, 6.708, 1997.356, 0.201, 0.276, 0.274, 1.126, 36.52
1.0,15395.0,617620.79,4613670.27,50.0,0.0,1.0,72647450.5,201047.4505,1.9, 66.427, 124.159, 194.834, 7.223, 1807.011, 0.200, 0.200, 0.200, 6.000, 52.16
1.0,15396.0,617620.79,4613670.24,50.0,0.0,1.0,72647550.5,201047.5505,1.8, 63.654, 118.721, 185.405, 4.869, 1899.491, 0.211, 0.620, 0.368, 6.000, 47.34
1.0,15397.0,617620.79,4613670.2,50.0,0.0,1.0,72647650.5,201047.6505,1.8, 213.121, 400.648, 595.998, 13.913, 2000.000, 0.200, 0.200, 6.000, 0.200, 36.41
1.0,15398.0,617620.79,4613670.16,50.0,0.0,1.0,72647750.5,201047.7505,2.5, 245.566, 450.099, 656.314, 4.202, 1972.884, 0.200, 0.200, 1.331, 1.274, 43.40
1.0,15399.0,617620.8,4613670.12,50.0,0.0,1.0,72647850.5,201047.8505,1.6, 245.366, 449.948, 656.046, 4.302, 1974.041, 0.200, 0.200, 0.297, 0.389, 55.49
1.0,15400.0,617620.8,4613670.09,50.0,0.0,1.0,72647950.5,201047.9505,1.9, 221.989, 407.121, 609.650, 4.359, 1975.476, 0.200, 0.200, 0.200, 0.200, 49.37
1.0,15401.0,617620.8,4613670.03,50.0,0.0,1.0,72648050.5,201048.0505,2.3, 219.085, 405.367, 608.881, 4.330, 2000.000, 0.200, 0.200, 0.200, 0.200, 57.35
1.0,15402.0,617620.8,4613669.96,50.0,0.0,1.0,72648150.5,201048.1505,0.9, 247.671, 450.571, 652.985, 1.657, 2000.000, 0.200, 0.200, 2.271, 0.929, 23.87
1.0,15403.0,617620.8,4613669.88,50.0,0.0,1.0,72648250.5,201048.2505,2.7, 210.545, 372.034, 593.234, 4.757, 1965.600, 0.216, 1.736, 1.007, 6.000, 36.12
1.0,15404.0,617620.8,4613669.81,50.0,0.0,1.0,72648350.5,201048.3505,1.7, 220.538, 389.486, 623.186, 4.867, 1989.782, 0.204, 0.277, 0.407, 0.493, 28.66
1.0,15405.0,617620.8,4613669.74,50.0,0.0,1.0,72648450.5,201048.4505,1.6, 119.464, 327.231, 595.132, 3.527, 2000.000, 0.200, 0.200, 0.200, 0.200, 28.31
1.0,15406.0,617620.8,4613669.66,50.0,0.0,1.0,72648550.5,201048.5505,2.1, 340.469, 939.818, 1642.901, 10.655, 2000.000, 0.200, 6.000, 6.000, 0.200, 40.99
1.0,15407.0,617620.8,4613669.59,50.0,0.0,1.0,72648650.5,201048.6505,1.9, 390.130, 1037.623, 1801.025, 7.292, 1999.966, 0.200, 0.326, 2.938, 6.000, 53.03
1.0,15408.0,617620.81,4613669.51,50.0,0.0,1.0,72648750.5,201048.7505,2.1, 407.402, 1053.061, 1832.405, 2.301, 2000.000, 0.200, 0.200, 1.653, 1.023, 26.83
1.0,15409.0,617620.81,4613669.44,50.0,0.0,1.0,72648850.5,201048.8505,1.5, 404.045, 1050.153, 1823.502, 2.647, 1993.762, 0.201, 0.233, 2.540, 2.973, 17.10
1.0,15410.0,617620.81,4613669.37,50.0,0.0,1.0,72648950.5,201048.9505,2.0, 402.544, 1048.962, 1821.044, 3.012, 1973.286, 0.200, 0.200, 0.200, 0.280, 28.02
1.0,15411.0,617620.86,4613669.4,50.0,0.0,1.0,72649050.5,201049.0505,1.9, 391.513, 1018.946, 1817.250, 6.591, 1935.721, 0.213, 1.040, 0.731, 6.000, 19.48
1.0,15412.0,617620.97,4613669.54,50.0,0.0,1.0,72649150.5,201049.1505,2.0, 388.676, 1011.924, 1816.495, 7.285, 1933.454, 0.214, 1.381, 0.823, 6.000, 32.63
1.0,15413.0,617621.07,4613669.68,50.0,0.0,1.0,72649250.5,201049.2505,1.8, 448.961, 1227.004, 1852.082, 2.526, 1981.826, 0.200, 0.771, 3.409, 1.541, 38.05
1.0,15414.0,617621.18,4613669.82,50.0,0.0,1.0,72649350.5,201049.3505,1.6, 415.266, 1134.203, 1802.909, 3.668, 1975.556, 0.211, 2.171, 1.674, 6.000, 39.60
1.0,15415.0,617621.28,4613669.96,50.0,0.0,1.0,72649450.5,201049.4505,2.0, 545.357, 1380.745, 2000.000, 1.542, 2000.000, 0.200, 0.200, 3.944, 0.785, 44.46
1.0,15416.0,617621.39,4613670.1,50.0,0.0,1.0,72649550.5,201049.5505,1.9, 552.907, 1386.843, 2000.000, 1.407, 2000.000, 0.200, 0.200, 2.567, 0.733, 18.87
1.0,15417.0,617621.49,4613670.24,50.0,0.0,1.0,72649650.5,201049.6505,1.9, 501.789, 1326.694, 1884.999, 4.740, 1874.771, 0.212, 0.536, 1.708, 3.263, 17.92
1.0,15418.0,617621.6,4613670.38,50.0,0.0,1.0,72649750.5,201049.7505,1.8, 539.595, 1376.201, 1960.108, 1.575, 1961.788, 0.203, 0.249, 2.554, 0.931, 14.01
1.0,15419.0,617621.7,4613670.52,50.0,0.0,1.0,72649850.5,201049.8505,1.7, 495.013, 1316.406, 1872.870, 5.494, 1856.005, 0.214, 0.596, 1.461, 3.824, 14.43
1.0,15420.0,617621.81,4613670.66,50.0,0.0,1.0,72649950.5,201049.9505,1.9, 495.477, 1316.925, 1872.923, 7.038, 1822.302, 0.214, 0.546, 1.213, 4.991, 13.28
1.0,15421.0,617621.91,4613670.81,50.0,0.0,1.0,72650050.5,201050.0505,2.0, 494.467, 1315.320, 1871.996, 8.162, 1820.761, 0.214, 0.523, 1.053, 5.845, 14.74
1.0,15422.0,617622.02,4613670.95,50.0,0.0,1.0,72650150.5,201050.1505,1.8, 493.782, 1314.274, 1871.427, 9.102, 1819.719, 0.214, 0.512, 0.977, 6.000, 15.85
1.0,15423.0,617622.12,4613671.09,50.0,0.0,1.0,72650250.5,201050.2505,1.8, 498.295, 1321.659, 1875.904, 5.395, 1828.226, 0.213, 0.560, 1.512, 3.190, 13.43
1.0,15424.0,617622.23,4613671.23,50.0,0.0,1.0,72650350.5,201050.3505,1.9, 501.863, 1327.711, 1880.414, 4.284, 1835.273, 0.212, 0.539, 1.783, 2.670, 12.92
1.0,15425.0,617622.34,4613671.37,50.0,0.0,1.0,72650450.5,201050.4505,1.9, 508.735, 1338.854, 1890.775, 3.191, 1850.350, 0.211, 0.469, 2.049, 1.883, 12.26
1.0,15426.0,617622.44,4613671.51,50.0,0.0,1.0,72650550.5,201050.5505,1.9, 557.224, 1393.019, 2000.000, 1.350, 1980.395, 0.200, 0.200, 2.704, 0.740, 14.77
1.0,15427.0,617622.55,4613671.65,50.0,0.0,1.0,72650650.5,201050.6505,1.7, 561.779, 1396.706, 2000.000, 1.286, 1994.370, 0.200, 0.200, 2.664, 0.701, 15.65
1.0,15428.0,617622.65,4613671.79,50.0,0.0,1.0,72650750.5,201050.7505,2.0, 573.962, 1406.555, 2000.000, 1.138, 2000.000, 0.200, 0.200, 2.632, 0.610, 15.55
1.0,15429.0,617622.76,4613671.93,50.0,0.0,1.0,72650850.5,201050.8505,1.8, 573.962, 1406.555, 2000.000, 1.138, 1999.999, 0.200, 0.200, 2.628, 0.617, 12.28
1.0,15430.0,617622.86,4613672.07,50.0,0.0,1.0,72650950.5,201050.9505,1.6, 573.952, 1406.547, 1999.979, 1.141, 2000.000, 0.200, 0.200, 2.247, 0.474, 15.86
1.0,15431.0,617622.97,4613672.21,50.0,0.0,1.0,72651050.5,201051.0505,1.8, 573.951, 1406.546, 1999.975, 1.141, 2000.000, 0.200, 0.200, 2.176, 0.476, 15.85
1.0,15432.0,617623.07,4613672.35,50.0,0.0,1.0,72651150.5,201051.1505,2.0, 511.146, 1327.447, 1875.867, 3.811, 1774.482, 0.215, 0.658, 1.520, 2.256, 16.20
1.0,15433.0,617623.18,4613672.49,50.0,0.0,1.0,72651250.5,201051.2505,1.5, 582.803, 1413.928, 2000.000, 1.265, 2000.000, 0.200, 0.200, 2.171, 0.459, 24.56
1.0,15434.0,617623.28,4613672.63,50.0,0.0,1.0,72651350.5,201051.3505,1.7, 582.811, 1413.935, 2000.000, 1.262, 1999.967, 0.200, 0.202, 2.410, 0.577, 20.59
1.0,15435.0,617623.39,4613672.77,50.0,0.0,1.0,72651450.5,201051.4505,1.8, 582.814, 1413.937, 2000.000, 1.261, 1999.957, 0.200, 0.203, 2.527, 0.622, 17.07
1.0,15436.0,617623.49,4613672.91,50.0,0.0,1.0,72651550.5,201051.5505,2.0, 619.906, 1443.788, 2000.000, 1.018, 2000.000, 0.200, 0.200, 2.426, 0.362, 28.93
1.0,15437.0,617623.6,4613673.05,50.0,0.0,1.0,72651650.5,201051.6505,1.7, 589.592, 1401.272, 1902.335, 1.104, 1902.645, 0.210, 0.382, 1.401, 0.200, 35.68
1.0,15438.0,617623.7,4613673.19,50.0,0.0,1.0,72651750.5,201051.7505,2.0, 524.072, 1251.082, 1823.321, 2.988, 1865.899, 0.225, 1.498, 1.266, 2.252, 19.23
1.0,15439.0,617623.81,4613673.33,50.0,0.0,1.0,72651850.5,201051.8505,1.4, 514.470, 1223.974, 1820.420, 5.178, 1858.753, 0.227, 1.354, 0.981, 6.000, 25.62
1.0,15440.0,617623.91,4613673.48,50.0,0.0,1.0,72651950.5,201051.9505,2.0, 511.537, 1216.847, 1819.584, 7.121, 1856.328, 0.227, 1.070, 0.784, 6.000, 19.94
1.0,15441.0,617624.02,4613673.62,50.0,0.0,1.0,72652050.5,201052.0505,1.8, 537.993, 1262.866, 1829.839, 2.255, 2000.000, 0.222, 0.666, 0.976, 0.736, 28.25
1.0,15442.0,617624.12,4613673.76,50.0,0.0,1.0,72652150.5,201052.1505,2.0, 551.734, 1289.037, 1840.917, 1.754, 2000.000, 0.219, 0.621, 1.590, 0.743, 16.17
1.0,15443.0,617624.23,4613673.9,50.0,0.0,1.0,72652250.5,201052.2505,1.7, 560.517, 1304.064, 1851.008, 1.543, 2000.000, 0.217, 0.518, 1.827, 0.691, 14.60
1.0,15444.0,617624.34,4613674.04,50.0,0.0,1.0,72652350.5,201052.3505,2.0, 516.141, 1211.978, 1814.432, 5.161, 1868.245, 0.227, 1.015, 0.890, 3.284, 13.55
1.0,15445.0,617624.44,4613674.18,50.0,0.0,1.0,72652450.5,201052.4505,1.8, 515.196, 1209.814, 1814.094, 5.511, 1866.784, 0.227, 1.099, 0.935, 6.000, 19.05
1.0,15446.0,617624.55,4613674.32,50.0,0.0,1.0,72652550.5,201052.5505,1.8, 547.440, 1282.239, 1830.331, 4.578, 1574.933, 0.220, 0.759, 1.582, 2.785, 16.18
1.0,15447.0,617624.65,4613674.46,50.0,0.0,1.0,72652650.5,201052.6505,1.7, 547.329, 1282.030, 1830.238, 4.639, 1575.174, 0.219, 0.474, 0.724, 0.954, 28.06
1.0,15448.0,617624.76,4613674.6,50.0,0.0,1.0,72652750.5,201052.7505,1.7, 547.351, 1282.061, 1830.255, 4.637, 1575.101, 0.220, 0.548, 0.908, 1.102, 26.93
1.0,15449.0,617624.86,4613674.74,50.0,0.0,1.0,72652850.5,201052.8505,1.8, 618.785, 1377.838, 1963.388, 1.392, 1836.756, 0.205, 0.200, 2.598, 0.639, 22.24
1.0,15450.0,617624.97,4613674.88,50.0,0.0,1.0,72652950.5,201052.9505,1.8, 562.257, 1311.589, 1842.225, 4.738, 1696.036, 0.217, 0.569, 1.662, 3.188, 17.40
1.0,15461.0,617623.01,4613669.9,50.0,0.0,1.0,72654050.5,201054.0505,1.7, 589.118, 1376.870, 1933.086, 4.974, 1770.533, 0.205, 0.200, 0.371, 0.425, 28.69
1.0,15462.0,617623.0,4613669.87,50.0,0.0,1.0,72654150.5,201054.1505,1.7, 612.363, 1413.950, 1960.574, 2.571, 1921.259, 0.206, 0.413, 1.733, 0.941, 26.71
1.0,15463.0,617622.99,4613669.84,50.0,0.0,1.0,72654250.5,201054.2505,1.8, 657.478, 1465.731, 2000.000, 1.423, 2000.000, 0.200, 0.200, 2.941, 0.781, 21.54
1.0,15464.0,617622.97,4613669.81,50.0,0.0,1.0,72654350.5,201054.3505,1.8, 718.746, 1515.023, 2000.000, 1.060, 2000.000, 0.200, 0.200, 2.430, 0.325, 37.54
1.0,15465.0,617622.96,4613669.78,50.0,0.0,1.0,72654450.5,201054.4505,1.8, 718.740, 1515.018, 1999.990, 1.062, 2000.000, 0.200, 0.200, 2.277, 0.281, 41.60
1.0,15466.0,617622.95,4613669.75,50.0,0.0,1.0,72654550.5,201054.5505,1.6, 718.753, 1515.028, 1999.997, 1.059, 1999.934, 0.200, 0.202, 2.562, 0.379, 26.55
1.0,15467.0,617622.93,4613669.71,50.0,0.0,1.0,72654650.5,201054.6505,1.9, 718.722, 1515.003, 1999.935, 1.064, 2000.000, 0.200, 0.200, 1.676, 0.235, 23.42
1.0,15468.0,617622.92,4613669.68,50.0,0.0,1.0,72654750.5,201054.7505,1.7, 742.536, 1534.389, 2000.000, 0.924, 2000.000, 0.200, 0.200, 2.585, 0.403, 28.96
1.0,15469.0,617622.91,4613669.65,51.0,0.0,1.0,72654850.5,201054.8505,2.1, 745.070, 1536.425, 2000.000, 0.913, 2000.000, 0.200, 0.200, 2.317, 0.330, 28.08
1.0,15470.0,617622.89,4613669.62,51.0,0.0,1.0,72654950.5,201054.9505,1.5, 754.320, 1543.776, 2000.000, 0.883, 2000.000, 0.200, 0.200, 1.946, 0.220, 25.42
1.0,15471.0,617622.88,4613669.59,51.0,0.0,1.0,72655050.5,201055.0505,1.8, 754.363, 1543.811, 1999.999, 0.875, 1999.803, 0.200, 0.210, 3.248, 0.532, 23.01
1.0,15472.0,617622.87,4613669.56,51.0,0.0,1.0,72655150.5,201055.1505,1.7, 754.353, 1543.802, 1999.973, 0.877, 1999.828, 0.200, 0.209, 2.881, 0.415, 29.11
1.0,15473.0,617622.85,4613669.52,51.0,0.0,1.0,72655250.5,201055.2505,1.7, 746.614, 1537.260, 1977.702, 0.916, 1973.339, 0.201, 0.219, 1.872, 0.235, 23.29
1.0,15474.0,617622.84,4613669.49,51.0,0.0,1.0,72655350.5,201055.3505,1.7, 761.369, 1549.919, 2000.000, 0.864, 2000.000, 0.200, 0.200, 2.369, 0.272, 19.80
1.0,15475.0,617622.83,4613669.46,51.0,0.0,1.0,72655450.5,201055.4505,2.0, 761.381, 1549.929, 2000.000, 0.862, 1999.953, 0.200, 0.202, 2.708, 0.353, 22.90
1.0,15476.0,617622.81,4613669.43,51.0,0.0,1.0,72655550.5,201055.5505,1.7, 761.385, 1549.933, 2000.000, 0.862, 1999.948, 0.200, 0.204, 2.966, 0.360, 23.68
1.0,15477.0,617622.8,4613669.4,51.0,0.0,1.0,72655650.5,201055.6505,1.7, 761.379, 1549.927, 1999.985, 0.863, 1999.963, 0.200, 0.202, 2.746, 0.326, 24.03
1.0,15478.0,617622.79,4613669.37,51.0,0.0,1.0,72655750.5,201055.7505,1.7, 773.091, 1559.330, 2000.000, 0.820, 2000.000, 0.200, 0.200, 2.336, 0.285, 24.33
1.0,15479.0,617622.77,4613669.33,51.0,0.0,1.0,72655850.5,201055.8505,1.8, 773.086, 1559.326, 1999.991, 0.821, 2000.000, 0.200, 0.200, 2.169, 0.273, 22.46
1.0,15480.0,617622.76,4613669.3,51.0,0.0,1.0,72655950.5,201055.9505,1.9, 773.091, 1559.330, 1999.998, 0.820, 1999.985, 0.200, 0.201, 2.323, 0.296, 20.30
1.0,15481.0,617622.75,4613669.27,51.0,0.0,1.0,72656050.5,201056.0505,1.7, 773.089, 1559.328, 1999.994, 0.820, 1999.991, 0.200, 0.201, 2.242, 0.286, 18.34
1.0,15482.0,617622.73,4613669.24,51.0,0.0,1.0,72656150.5,201056.1505,1.8, 773.076, 1559.318, 1999.977, 0.823, 2000.000, 0.200, 0.200, 1.895, 0.208, 15.08
1.0,15483.0,617622.72,4613669.21,51.0,0.0,1.0,72656250.5,201056.2505,1.7, 773.091, 1559.330, 1999.996, 0.820, 1999.926, 0.200, 0.204, 2.333, 0.289, 16.06
1.0,15484.0,617622.71,4613669.18,51.0,0.0,1.0,72656350.5,201056.3505,2.2, 773.096, 1559.334, 2000.000, 0.819, 1999.902, 0.200, 0.205, 2.478, 0.338, 17.03
1.0,15485.0,617622.69,4613669.14,51.0,0.0,1.0,72656450.5,201056.4505,1.7, 773.095, 1559.333, 1999.998, 0.819, 1999.907, 0.200, 0.205, 2.433, 0.328, 20.98
1.0,15486.0,617622.68,4613669.11,51.0,0.0,1.0,72656550.5,201056.5505,1.9, 773.096, 1559.334, 1999.997, 0.819, 1999.897, 0.200, 0.205, 2.429, 0.354, 15.43
1.0,15487.0,617622.67,4613669.08,51.0,0.0,1.0,72656650.5,201056.6505,1.8, 657.152, 1390.246, 1771.817, 2.154, 1595.184, 0.218, 0.971, 1.710, 1.086, 14.59
1.0,15488.0,617622.65,4613669.05,51.0,0.0,1.0,72656750.5,201056.7505,2.0, 661.594, 1400.717, 1775.449, 2.013, 1606.503, 0.217, 0.913, 1.788, 1.037, 13.34
1.0,15489.0,617622.64,4613669.02,51.0,0.0,1.0,72656850.5,201056.8505,1.8, 627.103, 1314.856, 1754.346, 6.642, 1533.740, 0.222, 1.006, 0.921, 5.032, 14.05
1.0,15490.0,617622.63,4613668.99,51.0,0.0,1.0,72656950.5,201056.9505,1.8, 627.101, 1314.852, 1754.344, 6.640, 1533.736, 0.222, 0.990, 0.907, 5.148, 14.29
1.0,15491.0,617622.61,4613668.95,51.0,0.0,1.0,72657050.5,201057.0505,1.7, 627.134, 1314.921, 1754.356, 6.613, 1533.775, 0.222, 0.971, 0.892, 4.971, 14.03
1.0,15492.0,617622.6,4613668.92,51.0,0.0,1.0,72657150.5,201057.1505,1.8, 626.331, 1313.197, 1754.046, 7.304, 1532.865, 0.222, 0.894, 0.816, 6.000, 14.45
1.0,15493.0,617622.59,4613668.89,51.0,0.0,1.0,72657250.5,201057.2505,1.8, 656.273, 1387.002, 1769.749, 2.096, 1596.993, 0.218, 0.999, 1.706, 1.199, 15.42
1.0,15494.0,617622.57,4613668.86,51.0,0.0,1.0,72657350.5,201057.3505,2.0, 698.831, 1477.795, 1820.610, 1.214, 1698.321, 0.211, 0.534, 2.424, 0.693, 16.16
1.0,15495.0,617622.56,4613668.83,51.0,0.0,1.0,72657450.5,201057.4505,2.0, 783.840, 1580.304, 2000.000, 0.693, 1910.264, 0.200, 0.200, 2.874, 0.387, 17.77
1.0,15496.0,617622.54,4613668.8,51.0,0.0,1.0,72657550.5,201057.5505,1.7, 783.843, 1580.307, 2000.000, 0.692, 1910.259, 0.200, 0.201, 3.061, 0.404, 19.58
1.0,15497.0,617622.53,4613668.76,51.0,0.0,1.0,72657650.5,201057.6505,1.7, 783.840, 1580.305, 1999.993, 0.693, 1910.265, 0.200, 0.200, 2.943, 0.379, 18.21
1.0,15498.0,617622.52,4613668.73,51.0,0.0,1.0,72657750.5,201057.7505,2.0, 783.838, 1580.303, 1999.987, 0.693, 1910.269, 0.200, 0.200, 2.813, 0.369, 15.84
1.0,15499.0,617622.5,4613668.7,51.0,0.0,1.0,72657850.5,201057.8505,1.7, 788.271, 1583.901, 2000.000, 0.679, 1923.591, 0.200, 0.200, 2.877, 0.369, 17.74
1.0,15500.0,617622.49,4613668.67,51.0,0.0,1.0,72657950.5,201057.9505,1.8, 790.471, 1585.682, 2000.000, 0.673, 1928.575, 0.200, 0.200, 2.771, 0.347, 16.03
1.0,15501.0,617622.48,4613668.64,51.0,0.0,1.0,72658050.5,201058.0505,1.9, 796.448, 1590.539, 2000.000, 0.656, 1942.062, 0.200, 0.200, 2.964, 0.362, 18.67
1.0,15502.0,617622.46,4613668.61,51.0,0.0,1.0,72658150.5,201058.1505,1.7, 798.583, 1592.284, 2000.000, 0.650, 1946.701, 0.200, 0.200, 3.222, 0.384, 21.56
1.0,15503.0,617622.45,4613668.57,51.0,0.0,1.0,72658250.5,201058.2505,1.8, 798.110, 1591.898, 1998.539, 0.652, 1945.690, 0.200, 0.200, 2.876, 0.351, 16.12
1.0,15504.0,617622.44,4613668.54,51.0,0.0,1.0,72658350.5,201058.3505,1.8, 798.108, 1591.896, 1998.534, 0.652, 1945.695, 0.200, 0.200, 2.799, 0.334, 16.41
1.0,15505.0,617622.42,4613668.51,51.0,0.0,1.0,72658450.5,201058.4505,1.9, 807.817, 1599.761, 2000.000, 0.629, 1986.597, 0.200, 0.200, 2.763, 0.289, 18.27
1.0,15506.0,617622.41,4613668.48,51.0,0.0,1.0,72658550.5,201058.5505,1.9, 807.828, 1599.771, 2000.000, 0.628, 1986.565, 0.200, 0.202, 3.266, 0.366, 24.54
1.0,15507.0,617622.4,4613668.45,51.0,0.0,1.0,72658650.5,201058.6505,1.8, 807.838, 1599.779, 2000.000, 0.627, 1986.541, 0.200, 0.204, 3.850, 0.445, 34.85
1.0,15508.0,617622.38,4613668.41,51.0,0.0,1.0,72658750.5,201058.7505,1.8, 809.345, 1601.040, 1999.981, 0.626, 1987.889, 0.200, 0.200, 3.040, 0.341, 18.87
1.0,15509.0,617622.37,4613668.38,51.0,0.0,1.0,72658850.5,201058.8505,1.9, 663.901, 1390.727, 1708.478, 1.516, 1534.524, 0.221, 1.008, 1.816, 0.792, 14.85
1.0,15510.0,617622.36,4613668.35,51.0,0.0,1.0,72658950.5,201058.9505,1.8, 606.739, 1240.634, 1682.027, 4.452, 1394.660, 0.230, 1.392, 0.951, 2.709, 16.86
1.0,15511.0,617622.34,4613668.32,51.0,0.0,1.0,72659050.5,201059.0505,1.7, 674.879, 1407.822, 1709.316, 2.361, 870.583, 0.219, 0.875, 1.736, 1.192, 16.78
1.0,15512.0,617622.33,4613668.29,51.0,0.0,1.0,72659150.5,201059.1505,1.7, 685.577, 1429.645, 1718.431, 2.018, 937.637, 0.218, 0.710, 1.562, 0.744, 23.58
1.0,15513.0,617622.32,4613668.26,51.0,0.0,1.0,72659250.5,201059.2505,1.9, 685.552, 1429.599, 1718.415, 2.025, 937.707, 0.218, 0.625, 1.186, 0.509, 27.81
1.0,15514.0,617622.3,4613668.22,51.0,0.0,1.0,72659350.5,201059.3505,1.8, 651.696, 1359.569, 1667.764, 2.177, 897.621, 0.222, 0.228, 0.228, 0.200, 28.56
1.0,15515.0,617622.29,4613668.19,51.0,0.0,1.0,72659450.5,201059.4505,1.9, 650.496, 1358.886, 1667.456, 2.149, 916.237, 0.202, 0.200, 0.200, 0.200, 43.68
1.0,15516.0,617622.28,4613668.16,51.0,0.0,1.0,72659550.5,201059.5505,1.9, 862.766, 1769.056, 1996.986, 0.808, 2000.000, 0.200, 0.279, 2.500, 0.244, 40.62
1.0,15517.0,617622.26,4613668.13,51.0,0.0,1.0,72659650.5,201059.6505,1.8, 1141.463, 2000.000, 2000.000, 0.604, 2000.000, 0.200, 0.200, 3.890, 0.200, 49.72
1.0,15518.0,617622.25,4613668.1,51.0,0.0,1.0,72659750.5,201059.7505,1.8, 1141.463, 2000.000, 2000.000, 0.604, 2000.000, 0.200, 0.200, 3.890, 0.200, 55.53
1.0,15519.0,617622.24,4613668.07,51.0,0.0,1.0,72659850.5,201059.8505,1.7, 1085.793, 1902.459, 1902.459, 0.635, 1902.459, 0.210, 0.200, 2.360, 0.200, 31.81
1.0,15520.0,617622.22,4613668.03,51.0,0.0,1.0,72659950.5,201059.9505,1.8, 727.985, 1495.058, 1563.203, 1.049, 1276.273, 0.255, 0.244, 0.244, 0.200, 48.11
1.0,15521.0,617622.21,4613668.0,51.0,0.0,1.0,72660050.5,201100.0505,1.9, 626.782, 1396.069, 1535.470, 1.329, 1099.664, 0.275, 0.282, 0.282, 0.200, 35.50
1.0,15522.0,617622.2,4613667.97,51.0,0.0,1.0,72660150.5,201100.1505,1.8, 626.873, 1396.131, 1535.491, 1.328, 1099.097, 0.276, 0.588, 0.589, 0.265, 38.41
1.0,15523.0,617622.18,4613667.94,51.0,0.0,1.0,72660250.5,201100.2505,1.9, 656.194, 1460.451, 1544.874, 1.078, 1153.969, 0.271, 1.345, 1.536, 0.629, 28.44
1.0,15524.0,617622.17,4613667.91,51.0,0.0,1.0,72660350.5,201100.3505,1.8, 663.112, 1475.524, 1547.360, 1.031, 1168.284, 0.270, 1.240, 1.436, 0.422, 36.73
1.0,15525.0,617622.16,4613667.88,51.0,0.0,1.0,72660450.5,201100.4505,1.7, 680.437, 1498.900, 1553.347, 0.958, 1329.907, 0.266, 0.696, 0.830, 0.200, 30.69
1.0,15526.0,617622.14,4613667.84,51.0,0.0,1.0,72660550.5,201100.5505,1.8, 791.966, 1706.751, 1603.875, 0.635, 2000.000, 0.249, 1.021, 1.240, 0.200, 26.25
1.0,15527.0,617622.13,4613667.81,51.0,0.0,1.0,72660650.5,201100.6505,1.8, 791.970, 1706.763, 1603.885, 0.637, 2000.000, 0.249, 1.090, 1.343, 0.200, 24.65
1.0,15528.0,617622.12,4613667.78,51.0,0.0,1.0,72660750.5,201100.7505,2.1, 1038.430, 1963.646, 1918.009, 1.204, 2000.000, 0.201, 5.927, 6.000, 0.200, 63.61
